"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"f1cb01dc-0464-f876-6835-4f185a627078", "Nutricia Bago Medical", "2012-01-19 18:00:47", "2012-05-10 16:00:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Moreno 877 Piso 9º", "Buenos Aires", "capital Federal", "C1091AAQ", "", "", "", "", "http://", "", "", "", "Moreno 877 Piso 9º
", "Buenos Aires", "capital Federal", "C1091AAQ", "", "", "", ""
"973ec5ab-fda4-41a5-dc65-4f71fc406ad2", "Argenfarma", "2012-03-27 17:43:29", "2012-05-04 17:55:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Monteagudo 1091", "Villa Bosch", "Partido 3 de Febrero.", "1682", "", "", "4844-9689", "", "http://", "", "", "", "Monteagudo 1091", "Villa Bosch", "Partido 3 de Febrero.", "1682", "", "", "", ""
"ed94bbc2-9733-c06b-1faa-4f75b926b84e", "Alimenticia Trever S.A.", "2012-03-30 13:49:10", "2012-04-16 16:17:30", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", " Dirección (Administración Bs. As.): Lavalle 1537 4º H y 5º H", "0", "1", "", "", "", "", "Pringles 1492 (Barrio Pueyrredon)", "Cordoba", "", "5004", "", "", "0351-428-0978", "", "http://", "", "", "", "Pringles 1492 (Barrio Pueyrredon)", "Cordoba", "", "5004", "", "", "", ""
"d9abdaa5-68f5-05d4-c44f-4f7c9baf697b", "Novoploss", "2012-04-04 19:06:09", "2012-07-05 20:16:12", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "Corvalan 885", "Martinez", "Buenos Aires", "1640", "", "", "5431-5199", "5431-9645", "http://", "", "", "", "Corvalan 885", "Martinez", "Buenos Aires", "1640", "", "", "", ""
"3b2a20fb-938c-7afe-ca4a-4f8c6f984fe4", "Kimberly Clark", "2012-04-16 19:14:07", "2012-04-23 16:28:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Olga Cosettini 1031 P.B", "", "Buenos Aires", "", "", "", "4321-5900", "", "http://", "", "", "", "Olga Cosettini 1031 P.B", "", "Buenos Aires", "", "", "", "", ""
"80d1761e-d893-3d1f-653e-4fa96a2d6556", "Shire Human Genetic Therapies S.A.", "2012-05-08 18:47:05", "2012-10-10 15:50:58", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "3753 4499", "Olga Cossettini 263 - 
3º piso- Dique IV - UF 21", "", "Puerto Madero", " C1107CCF", "", "", "3753 4432", "", "http://", "", "", "", "Olga Cossettini 263 - 
3º piso- Dique IV - UF 21", "", "Puerto Madero", " C1107CCF", "", "", "", ""
"c3953735-2c9a-0c55-d62e-4fbcdad32ccf", "Andina Real de Argentina", "2012-05-23 12:39:48", "2012-05-23 12:39:48", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "", "Craviotto nª 3354", "Quilmes Oeste", "", "1879", "", "", "4210-1254//4139-7156", "4139-7157", "http://", "", "", "", "Craviotto nª 3354", "Quilmes Oeste", "", "1879", "", "", "", ""
"59eaf921-f233-02e5-1c97-4fd0ac3d00e7", "Woerwag Pharma Argentina (Eczane)", "2012-06-07 13:27:47", "2012-06-27 14:27:15", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "

", "0", "1", "", "", "", "", "MITRE 1010 - AVELLANEDA 
BUENOS AIRES

", "", "", "1870", "", "", "4222-4527", "", "http://", "", "", "", "MITRE 1010 - AVELLANEDA 
BUENOS AIRES", "", "", "1870", "", "", "", ""
"a34a11e0-985e-b590-a26b-4fe9fbe5cf32", "Biosidus", "2012-06-26 18:13:43", "2012-06-26 18:23:54", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "4909- 8055", "Constitucion 4234-", "Capital Federal", "Buenos Aires", "C1254ABX", "", "", "4909 8000", "", "http://", "", "", "", "Constitucion 4234-", "Capital Federal", "Buenos Aires", "C1254ABX", "", "", "", ""
"85c34c24-0176-df90-b924-4fedeaefb300", "Bausch & Lomb 2", "2012-06-29 17:50:54", "2012-10-25 18:14:42", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Pueyrredón 1716 3º A, 
", "Capital Federal", "Buenos Aires", "(C1119ACN)", "", "", "5192-8640", "", "http://", "", "", "", "Av. Pueyrredón 1716 3º A, 
", "Capital Federal", "Buenos Aires", "(C1119ACN)", "", "", "", ""
"729251cd-6465-da6f-b1a1-5021770cc08f", "RTM", "2012-08-07 20:15:50", "2012-08-07 20:15:50", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Catamarca 1902", "", "Martinez", "B1640FUX", "", "", "", "", "http://", "", "", "", "Catamarca 1902", "", "Martinez", "B1640FUX", "", "", "", ""
"de8a26b1-624f-b727-ed44-50be0a9b45f5", "SAMF", "2012-12-04 14:35:27", "2012-12-04 14:37:30", "bcddac05-88f1-c172-3f2a-46f3d281c113", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "25 de Mayo 786 - 6º - 41 -", "C.A.B.A. - Argentina", "", "", "", "", "4312-4697", "", "http://", "", "", "", "25 de Mayo 786 - 6º - 41 -", "", "", "", "", "", "", ""
"3fbb3bac-c9fe-c6a4-4f34-50f5aa2bccc0", "Biotechno PH", "2013-01-15 19:12:05", "2013-02-28 11:26:41", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "ef631713-5960-d8f7-6613-440381d8aa60", "", "", "", "", "Av. Velez Sarfield 5700", "Capital federal", "Buenos Aires", "1605", "", "", "4762-0201", "", "http://", "", "", "", "Av. Velez Sarfield 5700", "Capital federal", "Buenos Aires", "1605", "", "", "", ""
"ea656034-353f-207a-ffbc-517e9c5f7cd9", "FG Medios", "2013-04-29 16:13:18", "2013-04-30 11:31:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "ef631713-5960-d8f7-6613-440381d8aa60", "", "", "", "", "Av. del libertador 5926 - P 13", "Capital federal", "Buenos Aires", "C1428ARP", "Argentina", "", "5218-5218", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"9be28f89-571b-e207-7e5c-518260f7154f", "Savant Pharm 2", "2013-05-02 12:46:42", "2013-06-19 18:56:49", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Palpa 2390 14 C", "Capital federal", "Buenos Aires", "1426", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"e4aeaceb-3054-8bf4-1737-51cad06b64c6", "Gustavo Mercau", "2013-06-26 11:28:02", "2013-06-26 13:13:20", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "8c52f45c-6104-1185-9a66-44038db49a06", "", "", "", "", "B. Matienzo 1849", "CABA", "", "1849", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"26f20b46-3d43-207a-02e9-51cad127244d", "Oxapharma", "2013-06-26 11:32:43", "2013-06-26 13:13:49", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "AV. LIBERTADOR 4666 - 3º A", "CABA", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
